id,org_id,project_id,assignee_id,title,description,status,priority_score,estimated_time,actual_time,tags,created_at,updated_at,deadline
9df73b57-48a3-429e-b057-7521ef459448,46aca87d-8a75-469f-9752-e9537c6108f0,3025945f-38a3-4dc9-8160-d3f952735e24,dc0e0ba1-675e-4fb1-b845-3085560367d3,Implement Leader record once,Score reduce exist situation business body.,todo,3,4.4,,Feature,2026-03-15T10:48:08Z,2026-04-24T10:48:08Z,2026-03-28T10:48:08Z
401037ee-45b5-4626-9136-41f3f155dc23,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,a06b2122-639e-4c9a-92f3-a2bdc0592301,51753184-09bb-4fd3-a704-eaa2f146c576,Fix: None difficult final lay wear forget role,Value article democratic particular interesting. Turn report myself hard home condition. It assume add billion necessary pull.,done,2,0.5,0.4,Bug,2026-05-02T10:48:08Z,2026-05-06T10:48:08Z,2026-05-05T10:48:08Z
a1009ee3-7b9c-424a-a8e6-19b29c7d6a38,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,b195a9b4-c2a6-4705-80ec-8886582e6017,bcd955c1-2364-41e9-a19d-6578244a7765,Implement Whether article type thing,Child live past walk production those music business. Suffer color pretty explain turn study. Morning ever stage ask remember. Record house collection fill west recognize heart suggest.,done,5,1.4,1.1,"Urgent,Feature",2026-02-16T10:48:08Z,2026-04-28T10:48:08Z,2026-02-25T10:48:08Z
a77be2fe-8ac1-4c59-893d-2dbf2385445f,475c93d4-94d5-4f75-9715-0cae9762eb07,7d5d520d-0b63-4575-b8bd-72037e624240,54f23e16-4be1-41b7-8f81-1a00fd2e8738,Eye song just ahead bank,No market common rest. Continue color assume car.,todo,1,4.1,,Task,2026-04-09T10:48:08Z,2026-04-14T10:48:08Z,2026-04-17T10:48:08Z
bd311e8c-018d-4a95-afb9-469d340604dd,9c9af11d-5c46-4a28-8a2f-9965708ef403,b195a9b4-c2a6-4705-80ec-8886582e6017,65f48bb3-b216-4361-a5cf-c7e1b4b14393,Establish lay industry yeah organization opportunity bag,Last east enter suddenly community. Produce school myself continue play. Maintain course reveal last factor seek mind.,done,3,2.2,2.2,Task,2026-03-02T10:48:08Z,2026-03-20T10:48:08Z,2026-03-08T10:48:08Z
21151a74-842e-4fff-ad80-4a4829a922d9,475c93d4-94d5-4f75-9715-0cae9762eb07,8d544355-537c-4bfa-9976-1a29008fd438,8bcd872f-8e76-4df1-ae94-8f3a79d436b5,Able deal act high modern draw,Form degree challenge. Throw though last vote identify there.,in_progress,3,5.1,,Task,2026-04-19T10:48:08Z,2026-04-25T10:48:08Z,2026-04-25T10:48:08Z
b09a75eb-beb8-436e-8a05-21ae869d4d35,0b86c0e1-18f3-4591-8e09-b3786ecb8478,b195a9b4-c2a6-4705-80ec-8886582e6017,4f0f1249-8539-4784-9fbc-a3ce0899a525,Why nothing various three simple whole yes,Few close benefit development meeting. Back oil check money ahead.,in_progress,3,0.7,,Task,2026-04-17T10:48:08Z,2026-04-18T10:48:08Z,2026-04-25T10:48:08Z
8b2a9b59-b3e4-4e86-925a-a651cd89029e,984bc9b3-a782-4622-aed5-e0991abfa1d9,5cdbcf4e-cb66-406e-8548-d626ab89c6cc,0f70e25f-3df6-4665-9b3c-28cb20e912b6,May soldier room growth always themselves,Reduce policy here face area. Guess tough mind citizen lay. Month pattern commercial agreement both.,done,3,4.7,4.4,Task,2026-04-21T10:48:08Z,2026-04-27T10:48:08Z,2026-04-24T10:48:08Z
b7bd8b95-f9dc-4ab0-9cc6-f0b2d30e0615,7f2bdd6e-cba3-401b-9513-b46f676d8f44,db4f1651-176b-4a82-9e54-db7ef2a8eab9,faaa6431-4d8f-42b3-a1b3-9da4f812b48d,Step he develop family,Day be for media happen. Film degree like white ball magazine. Response key mother many allow shoulder.,done,2,1.7,2.1,Task,2026-03-08T10:48:08Z,2026-04-15T10:48:08Z,2026-03-11T10:48:08Z
50fc9a66-65e3-4ab5-97e3-da7b59f6400e,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,b195a9b4-c2a6-4705-80ec-8886582e6017,1a4a569d-a1f7-4ca2-b75a-caa4b7d6382a,Implement Social side about size past,Require choose relate employee phone indeed.,done,4,1.6,1.7,Feature,2026-03-25T10:48:08Z,2026-04-07T10:48:08Z,2026-04-02T10:48:08Z
da5c004d-e276-409a-8618-5c64a74d949e,7f2bdd6e-cba3-401b-9513-b46f676d8f44,5ddaa2ee-3923-43f6-a0ea-0e7cc27e1a8d,622a08b0-97aa-4bb3-b8dd-3e54b3a6e028,Fix: Social fall woman population the age,Never be sound. Draw early foot production something hear day.,review,3,5.7,,Bug,2026-04-21T10:48:08Z,2026-04-27T10:48:08Z,2026-04-25T10:48:08Z
cf326418-7210-4e57-a61c-085c4eccca8e,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,59b74992-0bfb-4cb4-b33d-7ea9db3b8aaf,065ca60e-1fcf-43f0-9068-24aec47feaa4,Implement Physical discussion system thing,Risk TV air admit hospital different play. Building president down. Nice make six place.,in_progress,3,6.5,,Feature,2026-02-07T10:48:08Z,2026-02-08T10:48:08Z,2026-02-14T10:48:08Z
ac10285c-d055-4cbf-bbe8-ed9d0acdf852,7f2bdd6e-cba3-401b-9513-b46f676d8f44,a409f725-d1b2-48e4-8586-c68b57d0af2d,058fc455-40b3-4557-b198-4822d4f31ffc,Implement Audience positive study against picture argue,Ever type eat inside. Any note thought bring speech.,in_progress,4,5.9,,Feature,2026-02-23T10:48:08Z,2026-03-26T10:48:08Z,2026-02-28T10:48:08Z
b358a69a-0d71-47dd-82dd-68618cde3d56,0b86c0e1-18f3-4591-8e09-b3786ecb8478,dd6e79c1-1e94-4f04-8c6d-3c85daa0f0cf,54b01b39-06a9-4dcc-a56a-d9a6cefeafac,Implement Food thank time measure,Evidence fill moment travel bed loss especially situation. End candidate method every consider large writer. Water action right.,in_progress,4,12.5,,Feature,2026-03-25T10:48:08Z,2026-04-11T10:48:08Z,2026-03-31T10:48:08Z
a55760bf-e756-4476-ada2-3d1dc94908bb,475c93d4-94d5-4f75-9715-0cae9762eb07,5cdbcf4e-cb66-406e-8548-d626ab89c6cc,69858f90-1823-4429-bddf-7bf2c38c875e,Fix: Player those career interest,Total television interesting six foot he. Production trade community away simple through.,done,4,7.0,8.8,Bug,2026-03-26T10:48:08Z,2026-04-17T10:48:08Z,2026-04-08T10:48:08Z
9cfe52e8-e472-4e4b-9ae7-385e51921c1a,46aca87d-8a75-469f-9752-e9537c6108f0,a06b2122-639e-4c9a-92f3-a2bdc0592301,cdb60aac-b50e-4f37-8422-0d12b0d9b9bb,Sure always whom poor,Social method water evidence despite. Parent live fall. Away option energy carry throw especially.,done,3,1.5,2.0,Task,2026-04-28T10:48:08Z,2026-04-29T10:48:08Z,2026-05-09T10:48:08Z
a0bc53b4-786a-471d-8a3c-e98fec6afd6a,0b86c0e1-18f3-4591-8e09-b3786ecb8478,188486b3-adf6-44d6-acf2-f971929da1cb,065ca60e-1fcf-43f0-9068-24aec47feaa4,Fix: Teach light fine box,Book look three fish pick dinner military huge. Technology door then production community deal.,cancelled,3,3.0,2.9,Bug,2026-04-28T10:48:08Z,2026-04-28T10:48:08Z,2026-05-03T10:48:08Z
62441bce-58aa-434b-8235-67ee53d5b5f4,475c93d4-94d5-4f75-9715-0cae9762eb07,018ffe30-4f1f-42b6-a2d7-8a445f441bcf,393d6f76-5154-43f8-8f64-76cf837907af,Fix: Doctor play amount character network their,Interesting us across can knowledge many place. Clearly knowledge give decade better ground consumer.,done,3,2.1,2.5,Bug,2026-05-02T10:48:08Z,2026-05-04T10:48:08Z,2026-05-04T10:48:08Z
c1acb776-46e5-43a6-85ea-fd2417e27bb1,984bc9b3-a782-4622-aed5-e0991abfa1d9,50fa82e8-62cb-4fa7-ad3b-f843480a5921,f45ca2c9-e520-4adc-8915-ddd51e085afc,Fix: Group American before name,Appear week various pass. Financial include over hotel above surface dinner.,done,4,12.5,23.8,Bug,2026-02-23T10:48:08Z,2026-04-26T10:48:08Z,2026-02-28T10:48:08Z
a0f03053-7d73-4a68-b37b-606110814b1e,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,f734c5e3-0dc8-41ae-a271-6b33d2eca009,0f020dea-7a4a-474d-bfd5-03158a399522,We land art quite however today,Son old offer road small. National four process college field purpose. Name least travel.,done,4,6.2,7.6,Task,2026-04-11T10:48:08Z,2026-04-14T10:48:08Z,2026-04-12T10:48:08Z
20b5c61f-43a3-4fb0-9d3f-13abb4a3f8b3,7f2bdd6e-cba3-401b-9513-b46f676d8f44,09bb5f2d-5d2e-4a62-9487-9894c37764f3,31896430-ea67-4808-a838-50b16e2f97c1,Baby president meet light stock,Wait son easy any character summer. Assume marriage several relationship voice prepare for.,cancelled,2,2.4,2.8,Task,2026-04-30T10:48:08Z,2026-04-30T10:48:08Z,2026-05-03T10:48:08Z
f93c07f2-a5c7-495c-8e7c-6704e7a6c77c,984bc9b3-a782-4622-aed5-e0991abfa1d9,f212443c-5fd9-4d39-92bd-5811e17d90af,c341f9d5-9dc5-4b09-9cef-66fe9a65bbba,Against happy your top address radio,Teach with step idea me close. Window almost story theory information really. Tonight hit benefit easy note. Feel I night writer listen chance.,done,3,5.3,6.6,Task,2026-04-16T10:48:08Z,2026-04-29T10:48:08Z,2026-04-28T10:48:08Z
903d48e7-0d99-4ae3-bd02-a2f34d95e57c,984bc9b3-a782-4622-aed5-e0991abfa1d9,a06b2122-639e-4c9a-92f3-a2bdc0592301,aa2fa79b-0b99-4256-ba05-7e747d56299b,Implement Collection soldier go develop,Institution road PM nearly treatment black. Goal national picture line something organization responsibility. Throughout create employee six.,done,4,1.1,1.1,Feature,2026-03-24T10:48:08Z,2026-04-30T10:48:08Z,2026-04-04T10:48:08Z
ec7a072c-1a76-4a92-8a57-1b88273d4abb,0b86c0e1-18f3-4591-8e09-b3786ecb8478,09bb5f2d-5d2e-4a62-9487-9894c37764f3,40a289bf-6a1e-4824-9e7c-726583e36e13,Implement Very peace security for suddenly,Clearly room police thank. Must before easy fund government thousand audience attack.,done,3,3.3,3.1,Feature,2026-04-14T10:48:08Z,2026-04-27T10:48:08Z,2026-04-24T10:48:08Z
b59c11ba-c8ec-4158-84e1-829ad27036e2,aecf894d-fe7c-4954-be81-be28177aabce,f734c5e3-0dc8-41ae-a271-6b33d2eca009,1848da5c-a768-4447-aa57-202cadec937f,Push American significant in long language,Tree how may book. Beat family other center build everybody.,done,3,1.3,1.2,Task,2026-03-07T10:48:08Z,2026-04-25T10:48:08Z,2026-03-12T10:48:08Z
1e6497b4-d062-463e-80f8-95cb0fc3682d,0b86c0e1-18f3-4591-8e09-b3786ecb8478,479bc910-2efe-4116-8a85-10422d5572e3,88927dc7-7749-4f01-b183-6d1911445839,Fix: Push as especially evening,Traditional moment research approach together number often. Dinner series fight live again. Opportunity their paper.,done,3,0.8,1.0,Bug,2026-05-04T10:48:08Z,2026-05-04T10:48:08Z,2026-05-15T10:48:08Z
e3612124-2b4e-4de1-9550-38c1d5b798a9,984bc9b3-a782-4622-aed5-e0991abfa1d9,5cdbcf4e-cb66-406e-8548-d626ab89c6cc,464819fd-a3f6-4892-9ece-585667d1ff65,Fix: Lead data form report,Forward civil process available send idea certain. Save arm culture stuff happen.,done,3,4.9,6.9,Bug,2026-04-28T10:48:08Z,2026-04-29T10:48:08Z,2026-05-01T10:48:08Z
6857d3d7-31e7-405e-b6b4-b3de98f1b2b6,722f927c-3e38-4106-82bd-43e6359ff5b2,96bd7256-a725-4f6a-8848-f7813adc874f,c628bcb4-bf46-48c1-9b03-6a0d3e376b1e,Fix: Political economic value also,Compare despite wrong. Later simple people sit team news. Energy myself region plan wife goal.,done,5,5.4,7.8,"Urgent,Bug",2026-02-08T10:48:08Z,2026-05-06T10:48:08Z,2026-02-21T10:48:08Z
c4167b91-a01d-4a42-b6ea-e57f4ace3473,aecf894d-fe7c-4954-be81-be28177aabce,a497f5fa-d746-4eeb-b420-e29b4f387d01,e1a5d514-bdb8-4b38-beba-c1d1aa0270b0,Implement Live seat American,Edge school once head. Trouble Republican heart admit family. Determine easy Mrs national reflect again. Herself hit support wait quite stay.,done,3,3.8,4.2,Feature,2026-04-14T10:48:08Z,2026-04-15T10:48:08Z,2026-04-16T10:48:08Z
e0918ffc-e4d2-4394-9881-129c91eb8812,9c9af11d-5c46-4a28-8a2f-9965708ef403,21342180-d8e6-45cd-8c28-164762d2a6d2,5cbf0bb9-9ba9-45fd-b2e1-3102a2239d0c,Fix: Mind fight continue if apply everything cause,Hospital end coach author under simple what. Perhaps myself it however.,todo,2,2.4,,Bug,2026-03-01T10:48:08Z,2026-04-30T10:48:08Z,2026-03-11T10:48:08Z
44239c36-923c-4327-83ba-8116f5660b3f,7f2bdd6e-cba3-401b-9513-b46f676d8f44,8d544355-537c-4bfa-9976-1a29008fd438,2921d77d-bcb4-4985-88d8-1019aa2371ce,Implement Wife truth region reduce Congress six,Crime data she. Instead in certainly rise government. Executive international where its drug size southern answer.,review,2,1.1,,Feature,2026-03-03T10:48:08Z,2026-03-14T10:48:08Z,2026-03-16T10:48:08Z
6490eeb9-3ca9-41c0-a787-184bd9775d58,984bc9b3-a782-4622-aed5-e0991abfa1d9,049cf809-2626-4daf-bbfa-629e7e796013,8bcd872f-8e76-4df1-ae94-8f3a79d436b5,Implement Reach place although high take might bill,Fast must institution PM surface. Story rise win form place five reach.,done,1,1.1,1.3,Feature,2026-05-02T10:48:08Z,2026-05-04T10:48:08Z,2026-05-14T10:48:08Z
431b3ca1-82f1-4cea-89ad-a8304fe0ebbc,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,a38955a3-5de1-4a62-b787-8e12a3707030,5431767f-f029-4820-91a6-1029e4fad56d,Implement Marriage important since must account direction,Human deal mouth would event population. Play receive provide fund everybody treatment. Difficult final measure maybe major building.,done,3,1.3,0.5,Feature,2026-03-16T10:48:08Z,2026-03-22T10:48:08Z,2026-03-25T10:48:08Z
b5004fad-2075-4bd4-873f-b59146ebc654,aecf894d-fe7c-4954-be81-be28177aabce,8dd93ca5-1b4e-4567-9083-dc67c1ba0100,4f0f1249-8539-4784-9fbc-a3ce0899a525,Fix: Represent common room personal teacher really back,Likely throughout east maintain teacher. Society rate project community window affect physical. Most stay market government country space past human.,done,3,2.3,2.2,Bug,2026-02-25T10:48:08Z,2026-03-24T10:48:08Z,2026-03-06T10:48:08Z
59a9e041-79cf-4863-b0ce-030e22f627ef,984bc9b3-a782-4622-aed5-e0991abfa1d9,8d544355-537c-4bfa-9976-1a29008fd438,51b1da40-e3f6-4eec-9729-134928e9a7a9,Wide activity view never,Possible voice high painting she may summer. Difficult old matter. Always leave trade establish.,done,2,6.1,5.2,Task,2026-03-25T10:48:08Z,2026-04-19T10:48:08Z,2026-04-06T10:48:08Z
fe392254-47ba-4561-8930-3479d72a5e43,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,54fc3716-7019-48be-bb26-33f0265d2677,4f0f1249-8539-4784-9fbc-a3ce0899a525,Likely base agree son develop stay claim,Represent them ground. Administration two your ground.,in_progress,3,6.0,,Task,2026-03-11T10:48:08Z,2026-04-12T10:48:08Z,2026-03-21T10:48:08Z
a30fc8fe-ac79-4964-bfd7-d291b02e597f,0b86c0e1-18f3-4591-8e09-b3786ecb8478,59b74992-0bfb-4cb4-b33d-7ea9db3b8aaf,bcd955c1-2364-41e9-a19d-6578244a7765,Fix: Great continue think front worker environment usually,Tv either never fill. Official then herself rise meet soon law clear. Themselves whom artist material energy democratic.,done,4,0.8,0.9,Bug,2026-02-23T10:48:08Z,2026-05-03T10:48:08Z,2026-02-26T10:48:08Z
33190139-6ecb-4009-8a10-55ae4f471707,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,a06b2122-639e-4c9a-92f3-a2bdc0592301,69596c6b-8f02-4a19-a53e-e1148836fafd,Implement Song choice star word opportunity article,Young once realize. Training Republican health stop reality group energy. Enjoy blue I order.,review,2,1.6,,Feature,2026-04-19T10:48:08Z,2026-04-24T10:48:08Z,2026-04-23T10:48:08Z
17459c6c-4038-4b91-baa1-c6989a0856bc,7f2bdd6e-cba3-401b-9513-b46f676d8f44,049cf809-2626-4daf-bbfa-629e7e796013,76ba53e3-4d81-4c83-a524-be25b24272b5,Issue money decide edge enjoy past serve,Data bring too notice laugh want air. Out garden national fact. American worker every claim as.,done,3,1.6,1.9,Task,2026-02-28T10:48:08Z,2026-04-17T10:48:08Z,2026-03-01T10:48:08Z
d58ac0bb-f254-4094-89b5-826291b33e0a,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,33d7d3c9-c0c7-4b79-a879-4f733098e9e8,dcb79355-3a53-46c6-aa8d-15b8b0bc834e,Fix: Girl crime hair pick early particular,Style project thus.,done,5,0.5,0.4,"Urgent,Bug",2026-05-03T10:48:08Z,2026-05-06T10:48:08Z,2026-05-08T10:48:08Z
9c4e431b-fb70-4dff-955d-390d98c482cc,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,a94f52bf-ebbe-4fbc-8d47-73a9aad0f156,bcd955c1-2364-41e9-a19d-6578244a7765,Implement Try quite science,Glass keep religious remain environmental involve. Town step environmental sister. Base yes fire other.,done,3,4.2,4.0,Feature,2026-03-04T10:48:08Z,2026-03-11T10:48:08Z,2026-03-11T10:48:08Z
1d30554c-9bfc-4683-adc1-b90b36ea28c0,984bc9b3-a782-4622-aed5-e0991abfa1d9,a409f725-d1b2-48e4-8586-c68b57d0af2d,065ca60e-1fcf-43f0-9068-24aec47feaa4,Implement Reduce wall among describe,Somebody attention medical speech seat. Strategy design race each career dark. Determine dream sing cultural from everyone short.,done,4,2.3,2.3,Feature,2026-04-25T10:48:08Z,2026-05-04T10:48:08Z,2026-04-28T10:48:08Z
91ece226-fff3-49e5-9952-45e47c5487fb,984bc9b3-a782-4622-aed5-e0991abfa1d9,db4f1651-176b-4a82-9e54-db7ef2a8eab9,aea08596-55ee-4324-9ae1-a6856f39e6d9,Implement Yeah manage suffer gas,Professor man how serious play. Go option gas join assume. Someone that person through pressure.,done,3,2.5,3.2,Feature,2026-03-30T10:48:08Z,2026-04-26T10:48:08Z,2026-04-01T10:48:08Z
157eb117-6de7-4a37-8533-5df5ed4de91e,7f2bdd6e-cba3-401b-9513-b46f676d8f44,33d7d3c9-c0c7-4b79-a879-4f733098e9e8,5c6fd4aa-f0aa-4b32-9cea-9c89778849aa,Fix: Activity hour apply already cold have,Themselves entire in their chance leader. Floor indeed under. Catch recently project require stay character.,done,4,7.5,12.5,Bug,2026-03-04T10:48:08Z,2026-04-04T10:48:08Z,2026-03-10T10:48:08Z
433a31b6-7573-46e6-a649-a60ab9d14818,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,018ffe30-4f1f-42b6-a2d7-8a445f441bcf,222420cf-6efe-4739-b9f6-98ea11493e1d,Fix: Something walk much environmental drug movie music successful,Stand approach land sing. Scene benefit ahead force cause while. Morning view performance.,done,4,2.9,3.0,Bug,2026-03-09T10:48:08Z,2026-04-27T10:48:08Z,2026-03-15T10:48:08Z
431845b8-a211-470d-9637-1b26a368e0e3,984bc9b3-a782-4622-aed5-e0991abfa1d9,a497f5fa-d746-4eeb-b420-e29b4f387d01,6b367632-84e0-45f7-a3ae-a9f082f7d42d,Fix: Outside there else outside central open inside situation,Game provide artist simply food job stop hour. Hundred glass east smile.,done,3,2.0,2.9,Bug,2026-02-27T10:48:08Z,2026-03-01T10:48:08Z,2026-03-11T10:48:08Z
18127ca4-8dc2-48a7-ab60-1a71f01831d6,984bc9b3-a782-4622-aed5-e0991abfa1d9,cb0a6041-c974-4a21-a6fb-f910f36e6f01,78df4b65-57ed-459f-ad13-8217e27abc57,Fix: Make rich learn life run hit according,Station real moment charge within sometimes source. Doctor reason level quite. His across practice agreement door different health nature.,done,4,4.2,5.1,Bug,2026-03-13T10:48:08Z,2026-04-25T10:48:08Z,2026-03-16T10:48:08Z
0698b072-3bd6-439d-9939-5a5f7c21c50c,722f927c-3e38-4106-82bd-43e6359ff5b2,3a629022-c8f5-406c-b083-48876b2fd54a,20e4ca58-ef30-45c1-a6ed-29ff2886b224,Fix: Team side officer,Red with consider weight training any he. Mrs modern letter follow service.,done,5,6.0,7.9,"Urgent,Bug",2026-04-19T10:48:08Z,2026-04-23T10:48:08Z,2026-04-23T10:48:08Z
6d27cbf9-b664-471a-95ff-0771369e8aac,722f927c-3e38-4106-82bd-43e6359ff5b2,018ffe30-4f1f-42b6-a2d7-8a445f441bcf,cdbf6a61-06e4-4fd4-bbcd-1f85a6147fa7,Implement Be give box politics hold,Wall sure run wish what week read box. Let society firm feeling wear.,review,3,3.4,,Feature,2026-02-24T10:48:08Z,2026-03-24T10:48:08Z,2026-03-02T10:48:08Z
d02bdef8-d5ea-4eba-9a7f-346091e98317,9c9af11d-5c46-4a28-8a2f-9965708ef403,8d544355-537c-4bfa-9976-1a29008fd438,be5ab1c7-90c7-4c1c-b560-5d1b3ae6a0ce,Implement Cultural wonder case,Hard success third whether. Drop old pressure fight.,todo,2,4.6,,Feature,2026-04-20T10:48:08Z,2026-05-03T10:48:08Z,2026-04-23T10:48:08Z
7fe46546-7e8a-4a99-bdd7-b8eddb73c3ba,0b86c0e1-18f3-4591-8e09-b3786ecb8478,8dd93ca5-1b4e-4567-9083-dc67c1ba0100,393d6f76-5154-43f8-8f64-76cf837907af,Billion character around food by forget range,May expert news party scientist economic major. Toward first follow no visit bring.,done,3,2.4,3.0,Task,2026-04-21T10:48:08Z,2026-04-22T10:48:08Z,2026-04-25T10:48:08Z
dee42bc0-8537-47d7-bb6f-6930882c0e60,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,d411eb0b-8394-4c87-a9e1-33b41d78a824,75fed9be-db68-4bde-ae76-39bb2a5ab9a5,Implement Home develop vote some,Usually hard unit herself. Himself son action.,in_progress,4,2.6,,Feature,2026-03-28T10:48:08Z,2026-04-05T10:48:08Z,2026-04-10T10:48:08Z
fc33777f-72af-44d8-85c1-cff926a4b844,9c9af11d-5c46-4a28-8a2f-9965708ef403,049cf809-2626-4daf-bbfa-629e7e796013,9395407b-e6d5-4edd-b6b0-99e02b353ef3,Fix: Probably investment treatment me,Knowledge mean truth real her history.,done,3,3.0,2.9,Bug,2026-03-04T10:48:08Z,2026-04-26T10:48:08Z,2026-03-05T10:48:08Z
9ad28774-ec98-4176-880f-d6ebe5ed22d2,46aca87d-8a75-469f-9752-e9537c6108f0,00935425-ef4c-4700-8c29-6921668ba22f,54b01b39-06a9-4dcc-a56a-d9a6cefeafac,Implement Conference worry state can,Marriage century central. Pm themselves what society religious yes think. Over family among dinner from during institution.,in_progress,2,1.5,,Feature,2026-02-25T10:48:08Z,2026-03-20T10:48:08Z,2026-02-26T10:48:08Z
f41137f6-f991-4920-a706-b403b0ebcaaf,46aca87d-8a75-469f-9752-e9537c6108f0,a38955a3-5de1-4a62-b787-8e12a3707030,f45ca2c9-e520-4adc-8915-ddd51e085afc,Pressure you weight somebody suffer,Out different laugh series though. Edge yeah show create skin couple. Culture oil yet purpose phone hard.,done,1,1.8,2.7,Task,2026-04-10T10:48:08Z,2026-04-20T10:48:08Z,2026-04-14T10:48:08Z
a78d0048-cafd-460d-b208-56be0281e0d7,984bc9b3-a782-4622-aed5-e0991abfa1d9,00935425-ef4c-4700-8c29-6921668ba22f,7f350529-b707-4e85-8344-c9a906a85df9,Camera attack development alone nature,Including alone early individual provide and look. Sport change think film television. Treatment health respond year country media.,done,3,7.6,10.2,Task,2026-04-27T10:48:08Z,2026-04-30T10:48:08Z,2026-05-10T10:48:08Z
2d422498-fd2d-40f5-b032-b5a11f57433c,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,dd6e79c1-1e94-4f04-8c6d-3c85daa0f0cf,51b1da40-e3f6-4eec-9729-134928e9a7a9,Implement Today tough crime admit degree,Director we official can brother small. Occur economic size safe officer hear least explain.,done,2,12.3,18.5,Feature,2026-03-07T10:48:08Z,2026-04-20T10:48:08Z,2026-03-13T10:48:08Z
97e9fd50-0146-42ad-b6e4-de878d63bc73,475c93d4-94d5-4f75-9715-0cae9762eb07,54fc3716-7019-48be-bb26-33f0265d2677,54f23e16-4be1-41b7-8f81-1a00fd2e8738,Treat tax reason statement central rate trouble,Community war actually prove get. Chance commercial medical break economic staff. Simple open still require drop develop nothing.,cancelled,3,9.0,15.0,Task,2026-03-14T10:48:08Z,2026-05-02T10:48:08Z,2026-03-20T10:48:08Z
65d51c6c-3a5c-40af-9b0f-c89f7a2157a5,46aca87d-8a75-469f-9752-e9537c6108f0,049cf809-2626-4daf-bbfa-629e7e796013,ff71738d-d913-4032-a83d-3f3953b53363,Call major reduce college research president,Check road community weight second. Wrong send sense idea oil shake coach.,done,4,1.0,1.0,Task,2026-04-16T10:48:08Z,2026-04-27T10:48:08Z,2026-04-27T10:48:08Z
678ba840-405e-4222-bf5f-1cd23d7672d2,9c9af11d-5c46-4a28-8a2f-9965708ef403,5ddaa2ee-3923-43f6-a0ea-0e7cc27e1a8d,1760d887-26f8-408e-b1f2-9cf960470ab0,Process main truth fish,East nor surface spend receive. Issue ready car agency order.,done,3,0.9,1.0,Task,2026-02-26T10:48:08Z,2026-04-01T10:48:08Z,2026-03-05T10:48:08Z
71867441-0085-4642-9424-54bb258d007e,46aca87d-8a75-469f-9752-e9537c6108f0,b195a9b4-c2a6-4705-80ec-8886582e6017,ca517514-7586-4f81-83c7-7ac7a5f67aaa,Implement Study coach responsibility present identify mean,Baby scientist add read two hospital. Early large director should less he energy.,cancelled,1,1.1,1.4,Feature,2026-02-21T10:48:08Z,2026-04-19T10:48:08Z,2026-03-03T10:48:08Z
feda4eba-9c5a-4299-8a97-46bb7e90e231,475c93d4-94d5-4f75-9715-0cae9762eb07,01a68eb5-a840-4980-9afe-be39b663d95a,cdbf6a61-06e4-4fd4-bbcd-1f85a6147fa7,Implement Information surface campaign,Trial quickly camera for while condition check. Building both nice such two bill already stand.,done,2,3.0,4.4,Feature,2026-04-16T10:48:08Z,2026-04-29T10:48:08Z,2026-04-25T10:48:08Z
19da89c4-7aab-49b9-9c29-d90f8e3c365c,0b86c0e1-18f3-4591-8e09-b3786ecb8478,aa7c05cb-6656-4364-a661-8fc84d05d2b7,d2980266-4ae8-4a19-bc95-3b53b5e41155,Implement Social drive whom good,Establish else lot source. Allow cut security energy single item laugh cold.,done,2,0.5,0.3,Feature,2026-04-26T10:48:08Z,2026-04-28T10:48:08Z,2026-05-02T10:48:08Z
210a1eba-a70f-4f9f-891b-2a59afa00971,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,1e7290db-aa59-4474-8047-01a6921576dc,5c6fd4aa-f0aa-4b32-9cea-9c89778849aa,Fix: Three movement pressure more,Beyond various bill. Much outside authority yard produce. Move season face movie break surface film.,review,2,1.7,,Bug,2026-03-21T10:48:08Z,2026-04-21T10:48:08Z,2026-03-30T10:48:08Z
162e7d12-7805-4cd5-af46-939a7cf2febc,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,cf326e42-8f86-476f-8921-2bca33a4e38c,02a16b15-955b-4d5c-9b04-0ed5ceb3ec7c,Implement Participant thought need,Drug health production mind growth dog three side. President yeah so stuff PM nearly central. Would cause page she Democrat. Different trip billion defense.,done,3,7.8,7.9,Feature,2026-04-10T10:48:08Z,2026-04-22T10:48:08Z,2026-04-22T10:48:08Z
2ad06242-20b0-4c8d-b280-fa9cbd0b13c0,46aca87d-8a75-469f-9752-e9537c6108f0,479bc910-2efe-4116-8a85-10422d5572e3,a9fdf411-13fd-43aa-b894-3a3cde19409a,Fix: Sense scene create truth,Guy pretty successful guess commercial without. Million quickly man our. Attention until stay later data. Bad wife tree ok.,in_progress,3,5.7,,Bug,2026-02-27T10:48:08Z,2026-04-16T10:48:08Z,2026-03-11T10:48:08Z
